,stadium,full_team_name,team,team_abbr,x,y,d_wall,segment,spray_angle_stadia,fence_height,orientation,spray_angle,team_abv
486,Progressive Field,Cleveland Indians,indians,CLE,118.19307245920436,361.2463921804669,380.0901975067897,outfield_outer,13.6,9.0,N,18.11712969472496,CLE
487,Progressive Field,Cleveland Indians,indians,CLE,104.87291661231231,366.4450713897233,381.1565544295315,outfield_outer,12.0,9.0,N,15.970592301352148,CLE
488,Progressive Field,Cleveland Indians,indians,CLE,91.5424049650292,371.6171377796785,382.7261540557974,outfield_outer,10.4,9.0,N,13.838451085975729,CLE
489,Progressive Field,Cleveland Indians,indians,CLE,78.19280177937063,376.7396604801642,384.7686136222878,outfield_outer,8.8,9.0,N,11.725338226479728,CLE
490,Progressive Field,Cleveland Indians,indians,CLE,64.82502514014823,381.8146007906987,387.27854738079856,outfield_outer,7.2,9.0,N,9.635872940330131,CLE
491,Progressive Field,Cleveland Indians,indians,CLE,51.43316228684542,386.8256174050021,390.22996868972797,outfield_outer,5.7,9.0,N,7.57374608883664,CLE
492,Progressive Field,Cleveland Indians,indians,CLE,38.04728123091008,391.8514926543349,393.6942822857531,outfield_outer,4.2,9.0,N,5.545816614700826,CLE
493,Progressive Field,Cleveland Indians,indians,CLE,24.668264864726492,396.89459017181866,397.6604569215956,outfield_outer,2.7,9.0,N,3.5565405160292207,CLE
494,Progressive Field,Cleveland Indians,indians,CLE,11.27153874151689,401.8915959723908,402.0496269104561,outfield_outer,1.2,9.0,N,1.606508708176998,CLE
495,Progressive Field,Cleveland Indians,indians,CLE,-2.216375509354607,406.62592752330096,406.6319678217433,outfield_outer,-0.2,9.0,N,-0.31229613345633206,CLE
496,Progressive Field,Cleveland Indians,indians,CLE,-15.583748054180646,411.7015993889474,411.9964321967285,outfield_outer,-1.6,9.0,N,-2.1677276110765336,CLE
497,Progressive Field,Cleveland Indians,indians,CLE,-29.2532048242226,412.5646763272109,413.6004861523548,outfield_outer,-3.0,19.0,N,-4.055811861173912,CLE
498,Progressive Field,Cleveland Indians,indians,CLE,-41.18166879041628,404.7210708333806,406.81085902527457,outfield_outer,-4.4,19.0,N,-5.810032835430343,CLE
499,Progressive Field,Cleveland Indians,indians,CLE,-53.02149176688832,396.70436981403736,400.2319772566139,outfield_outer,-5.7,19.0,N,-7.612746455866699,CLE
500,Progressive Field,Cleveland Indians,indians,CLE,-64.87429534550016,388.7067253530347,394.0832304618591,outfield_outer,-7.1,19.0,N,-9.475206490188176,CLE
501,Progressive Field,Cleveland Indians,indians,CLE,-76.73781799630811,380.7249046536809,388.38144360201983,outfield_outer,-8.5,19.0,N,-11.395692124469262,CLE
502,Progressive Field,Cleveland Indians,indians,CLE,-88.56178348779083,372.6853832669085,383.06342085265834,outfield_outer,-10.0,19.0,N,-13.36734987315645,CLE
503,Progressive Field,Cleveland Indians,indians,CLE,-100.47418520555208,364.77678647280544,378.36115794587886,outfield_outer,-11.5,19.0,N,-15.399696082498174,CLE
504,Progressive Field,Cleveland Indians,indians,CLE,-112.28269653568108,356.7139501023304,373.9682421529022,outfield_outer,-13.1,19.0,N,-17.472415621872113,CLE
505,Progressive Field,Cleveland Indians,indians,CLE,-124.19788012043074,348.80972090642086,370.2611711011892,outfield_outer,-14.7,19.0,N,-19.598881224852985,CLE
506,Progressive Field,Cleveland Indians,indians,CLE,-136.07265631958776,340.8446440102748,367.00250564316264,outfield_outer,-16.3,19.0,N,-21.762967991779206,CLE
507,Progressive Field,Cleveland Indians,indians,CLE,-147.9509981679956,332.8850666768446,364.28280974450814,outfield_outer,-18.0,19.0,N,-23.9627878772476,CLE
508,Progressive Field,Cleveland Indians,indians,CLE,-159.8119422662477,324.9001462460365,362.0772872213975,outfield_outer,-19.6,19.0,N,-26.19165853910184,CLE
509,Progressive Field,Cleveland Indians,indians,CLE,-171.69887499069318,316.9532342190716,360.4717136683534,outfield_outer,-21.3,19.0,N,-28.445147060350685,CLE
510,Progressive Field,Cleveland Indians,indians,CLE,-183.52657075418878,308.9185277287039,359.3224999173615,outfield_outer,-23.0,19.0,N,-30.714282740702593,CLE
511,Progressive Field,Cleveland Indians,indians,CLE,-195.33154309558503,300.8507604020724,358.6998630646624,outfield_outer,-24.7,19.0,N,-32.99420945927661,CLE
512,Progressive Field,Cleveland Indians,indians,CLE,-204.12474473067678,290.01219812211343,354.64628359956623,outfield_outer,-26.4,19.0,N,-35.13975368140369,CLE
513,Progressive Field,Cleveland Indians,indians,CLE,-211.06872345922076,277.5132256441115,348.65971437793695,outfield_outer,-27.9,19.0,N,-37.255593756278685,CLE
514,Progressive Field,Cleveland Indians,indians,CLE,-217.90948485980348,264.95725763084783,343.05523165100453,outfield_outer,-29.6,19.0,N,-39.434993038634246,CLE
515,Progressive Field,Cleveland Indians,indians,CLE,-224.7013471116728,252.37476518040214,337.9108129280026,outfield_outer,-31.3,19.0,N,-41.68020413884181,CLE
516,Progressive Field,Cleveland Indians,indians,CLE,-231.5873269189682,239.84361184013733,333.4031315539725,outfield_outer,-33.0,19.0,N,-43.99666762025466,CLE
517,T-Mobile Park,Seattle Mariners,mariners,SEA,-243.17818224,239.84596524307352,341.5577774856434,outfield_outer,-34.0,8.0,NE,-45.395257551152106,SEA
518,T-Mobile Park,Seattle Mariners,mariners,SEA,-233.98770794797943,250.68939513240807,342.9218865902285,outfield_outer,-32.3,8.0,NE,-43.026402158524476,SEA
519,T-Mobile Park,Seattle Mariners,mariners,SEA,-224.27044587620767,261.33037524748687,344.3701466743383,outfield_outer,-30.5,8.0,NE,-40.635778734419496,SEA
520,T-Mobile Park,Seattle Mariners,mariners,SEA,-214.55557962972068,271.9736061848225,346.41555855853574,outfield_outer,-28.7,8.0,NE,-38.26933734019978,SEA
521,T-Mobile Park,Seattle Mariners,mariners,SEA,-204.80053272169292,282.57978395187735,348.9908200818166,outfield_outer,-26.9,8.0,NE,-35.93283276030986,SEA
522,T-Mobile Park,Seattle Mariners,mariners,SEA,-195.10071843558467,293.23670869053905,352.210246383806,outfield_outer,-25.2,8.0,NE,-33.63722262205751,SEA
523,T-Mobile Park,Seattle Mariners,mariners,SEA,-185.48288393832078,303.96759977964354,356.0901598610584,outfield_outer,-23.5,8.0,NE,-31.39179658381309,SEA
524,T-Mobile Park,Seattle Mariners,mariners,SEA,-175.7670475462221,314.60978356497606,360.37948182147795,outfield_outer,-21.9,8.0,NE,-29.191337492679985,SEA
525,T-Mobile Park,Seattle Mariners,mariners,SEA,-165.99410907745022,325.1992968708926,365.11453947184765,outfield_outer,-20.3,8.0,NE,-27.041497830643042,SEA
526,T-Mobile Park,Seattle Mariners,mariners,SEA,-156.3200702644475,335.87959526552936,370.4741109486837,outfield_outer,-18.7,8.0,NE,-24.957507875675486,SEA
527,T-Mobile Park,Seattle Mariners,mariners,SEA,-146.58822596082993,346.5071990770872,376.2384177653732,outfield_outer,-17.2,8.0,NE,-22.930561380486566,SEA
528,T-Mobile Park,Seattle Mariners,mariners,SEA,-134.8631883768136,354.777069804121,379.54558202929735,outfield_outer,-15.6,8.0,NE,-20.813550629346825,SEA
529,T-Mobile Park,Seattle Mariners,mariners,SEA,-122.72267226019937,362.5391640641559,382.7473053687266,outfield_outer,-14.0,8.0,NE,-18.70140877238984,SEA
530,T-Mobile Park,Seattle Mariners,mariners,SEA,-110.63413217543011,370.3828860372511,386.5532220425719,outfield_outer,-12.5,8.0,NE,-16.63099391300577,SEA
531,T-Mobile Park,Seattle Mariners,mariners,SEA,-97.98695114800823,377.12495567543414,389.646859076883,outfield_outer,-10.9,8.0,NE,-14.564889328536779,SEA
532,T-Mobile Park,Seattle Mariners,mariners,SEA,-84.56335200165337,382.36542913935307,391.60475214516634,outfield_outer,-9.4,8.0,NE,-12.470714111199108,SEA
533,T-Mobile Park,Seattle Mariners,mariners,SEA,-71.06802197976754,387.41811441885966,393.8825448379013,outfield_outer,-7.8,8.0,NE,-10.394776679589368,SEA
534,T-Mobile Park,Seattle Mariners,mariners,SEA,-57.64223643782667,392.652752932142,396.8611996740725,outfield_outer,-6.3,8.0,NE,-8.351486036982864,SEA
535,T-Mobile Park,Seattle Mariners,mariners,SEA,-44.358969338795745,398.2286218928165,400.69159394159,outfield_outer,-4.8,8.0,NE,-6.356015789728892,SEA
536,T-Mobile Park,Seattle Mariners,mariners,SEA,-30.929554103561344,403.4543097661422,404.6381314037511,outfield_outer,-3.3,8.0,NE,-4.383825946346442,SEA
537,T-Mobile Park,Seattle Mariners,mariners,SEA,-17.323885822516683,408.1178378346252,408.48535662713914,outfield_outer,-1.8,8.0,NE,-2.430646077082507,SEA
538,T-Mobile Park,Seattle Mariners,mariners,SEA,-3.506879881356431,405.38534083647653,405.4005090914521,outfield_outer,-0.4,8.0,NE,-0.49563806149582645,SEA
539,T-Mobile Park,Seattle Mariners,mariners,SEA,10.252181545072432,401.1022365432354,401.2332381376432,outfield_outer,1.1,8.0,NE,1.4641625238432496,SEA
540,T-Mobile Park,Seattle Mariners,mariners,SEA,24.016741027580753,396.8368025617811,397.5628902664884,outfield_outer,2.6,8.0,NE,3.4633419374725323,SEA
541,T-Mobile Park,Seattle Mariners,mariners,SEA,37.779088627603464,392.5642821773323,394.37795980370976,outfield_outer,4.1,8.0,NE,5.497027856475715,SEA
542,T-Mobile Park,Seattle Mariners,mariners,SEA,51.54834304419695,388.31403290723335,391.7205889703554,outfield_outer,5.7,8.0,NE,7.5617521264552146,SEA
543,T-Mobile Park,Seattle Mariners,mariners,SEA,65.30878757183592,384.0354913356574,389.5490936191779,outfield_outer,7.2,8.0,NE,9.651344697022598,SEA
544,T-Mobile Park,Seattle Mariners,mariners,SEA,79.06761877762386,379.7517549630971,387.89571244951367,outfield_outer,8.8,8.0,NE,11.76144477835148,SEA
545,T-Mobile Park,Seattle Mariners,mariners,SEA,92.8265484636626,375.46823800786945,386.77275738139934,outfield_outer,10.4,8.0,NE,13.886706189838655,SEA
546,T-Mobile Park,Seattle Mariners,mariners,SEA,106.5955202188018,371.21706797846946,386.2184828426115,outfield_outer,12.0,8.0,NE,16.02149594071525,SEA
547,T-Mobile Park,Seattle Mariners,mariners,SEA,120.35450417208833,366.93386005657425,386.16792245152476,outfield_outer,13.6,8.0,NE,18.159518391231497,SEA
548,T-Mobile Park,Seattle Mariners,mariners,SEA,132.44087166746309,360.2024583773835,383.7790972801256,outfield_outer,15.1,8.0,NE,20.187694297542347,SEA
549,T-Mobile Park,Seattle Mariners,mariners,SEA,141.5305116671988,349.02086381978836,376.6250776492324,outfield_outer,16.6,8.0,NE,22.072913935887595,SEA
550,T-Mobile Park,Seattle Mariners,mariners,SEA,150.66568890536252,337.8761799695826,369.9465674988285,outfield_outer,18.0,8.0,NE,24.03304004950204,SEA
551,T-Mobile Park,Seattle Mariners,mariners,SEA,159.76710994573233,326.70384594294416,363.6769615666116,outfield_outer,19.5,8.0,NE,26.059896973379185,SEA
552,T-Mobile Park,Seattle Mariners,mariners,SEA,168.84899055549164,315.5156307012889,357.8548516206545,outfield_outer,21.1,8.0,NE,28.153575694378176,SEA
553,T-Mobile Park,Seattle Mariners,mariners,SEA,177.96060108102333,304.3516016996749,352.5618711577823,outfield_outer,22.7,8.0,NE,30.3156988478143,SEA
554,T-Mobile Park,Seattle Mariners,mariners,SEA,187.001166252078,293.1314562758953,347.70028305721064,outfield_outer,24.4,8.0,NE,32.53555521336263,SEA
555,T-Mobile Park,Seattle Mariners,mariners,SEA,196.1613743717211,282.00744039426826,343.52216992958296,outfield_outer,26.1,8.0,NE,34.82206370779523,SEA
556,T-Mobile Park,Seattle Mariners,mariners,SEA,205.18719203628925,270.774161639253,339.73582440946285,outfield_outer,27.9,8.0,NE,37.154114034701365,SEA
557,T-Mobile Park,Seattle Mariners,mariners,SEA,214.21430235554635,259.54217656317235,336.52623783120146,outfield_outer,29.7,8.0,NE,39.53471463095367,SEA
558,T-Mobile Park,Seattle Mariners,mariners,SEA,223.28794094085126,248.34730951531938,333.9669006250514,outfield_outer,31.5,8.0,NE,41.958566598435425,SEA
559,T-Mobile Park,Seattle Mariners,mariners,SEA,232.38059514438066,237.16784042136675,332.0381386675203,outfield_outer,33.3,8.0,NE,44.41586548718834,SEA
560,LoanDepot Park,Miami Marlins,marlins,MIA,245.92342034,233.17054153000004,338.8905872241332,outfield_outer,34.9,7.0,ESE,46.52478153812139,MIA
561,LoanDepot Park,Miami Marlins,marlins,MIA,236.8903280099656,244.64968992511112,340.5444145557553,outfield_outer,33.1,7.0,ESE,44.07683639843266,MIA
562,LoanDepot Park,Miami Marlins,marlins,MIA,228.0343597965289,256.2663615200276,343.03369702483496,outfield_outer,31.2,7.0,ESE,41.663754763272735,MIA
563,LoanDepot Park,Miami Marlins,marlins,MIA,219.05556595959567,267.7881490629981,345.9708568022244,outfield_outer,29.5,7.0,ESE,39.28378915676713,MIA
564,LoanDepot Park,Miami Marlins,marlins,MIA,210.04095206763537,279.28178606255847,349.45030772882626,outfield_outer,27.7,7.0,ESE,36.94592415994523,MIA
565,LoanDepot Park,Miami Marlins,marlins,MIA,200.95381902060532,290.7181565918284,353.411210845266,outfield_outer,26.0,7.0,ESE,34.65348572695237,MIA
566,LoanDepot Park,Miami Marlins,marlins,MIA,191.93251130846477,302.20689023449796,358.00432036831603,outfield_outer,24.3,7.0,ESE,32.419753953519326,MIA
567,LoanDepot Park,Miami Marlins,marlins,MIA,183.0034669040624,313.7669972727485,363.23545735027466,outfield_outer,22.7,7.0,ESE,30.25272005437976,MIA
568,LoanDepot Park,Miami Marlins,marlins,MIA,174.05011752529447,325.3088138831418,368.9434479708583,outfield_outer,21.1,7.0,ESE,28.148137126324016,MIA
569,LoanDepot Park,Miami Marlins,marlins,MIA,165.06769523077705,336.8280381976563,375.1006149353564,outfield_outer,19.6,7.0,ESE,26.107865696487384,MIA
570,LoanDepot Park,Miami Marlins,marlins,MIA,156.0595819295433,348.3271445727244,381.68886905202186,outfield_outer,18.1,7.0,ESE,24.133615421328226,MIA
571,LoanDepot Park,Miami Marlins,marlins,MIA,146.6110637821387,359.40056817176605,388.15405759249586,outfield_outer,16.6,7.0,ESE,22.19212907584515,MIA
572,LoanDepot Park,Miami Marlins,marlins,MIA,135.68561012022565,369.09635366041755,393.24636435587536,outfield_outer,15.1,7.0,ESE,20.184219614347704,MIA
573,LoanDepot Park,Miami Marlins,marlins,MIA,124.32940590423145,378.2250739710772,398.13566500996365,outfield_outer,13.6,7.0,ESE,18.196627196089235,MIA
574,LoanDepot Park,Miami Marlins,marlins,MIA,111.64941898158582,385.4734015164418,401.3170019268828,outfield_outer,12.1,7.0,ESE,16.15325464713897,MIA
575,LoanDepot Park,Miami Marlins,marlins,MIA,98.73431230028939,392.29684824984776,404.5309401914459,outfield_outer,10.6,7.0,ESE,14.126945389891588,MIA
576,LoanDepot Park,Miami Marlins,marlins,MIA,85.67900262048683,398.837931569718,407.93698918932625,outfield_outer,9.1,7.0,ESE,12.124109864203879,MIA
577,LoanDepot Park,Miami Marlins,marlins,MIA,72.22291504640098,404.5206634370544,410.9174084963477,outfield_outer,7.6,7.0,ESE,10.122898538371029,MIA
578,LoanDepot Park,Miami Marlins,marlins,MIA,58.414178293099894,409.1732247111791,413.3218407563325,outfield_outer,6.1,7.0,ESE,8.124731259054412,MIA
579,LoanDepot Park,Miami Marlins,marlins,MIA,44.36434215668127,413.16634474840896,415.54136170513306,outfield_outer,4.6,7.0,ESE,6.128736157660524,MIA
580,LoanDepot Park,Miami Marlins,marlins,MIA,30.07650714764837,416.1873443244706,417.2726948388284,outfield_outer,3.1,7.0,ESE,4.133394292821484,MIA
581,LoanDepot Park,Miami Marlins,marlins,MIA,15.708967201539393,418.8133222147432,419.1078268358745,outfield_outer,1.6,7.0,ESE,2.148059149717918,MIA
582,LoanDepot Park,Miami Marlins,marlins,MIA,1.208970171867132,420.581130369776,420.5828679725257,outfield_outer,0.1,7.0,ESE,0.16469758773475132,MIA
583,LoanDepot Park,Miami Marlins,marlins,MIA,-13.327910484362244,421.9748629058053,422.1852888510593,outfield_outer,-1.4,7.0,ESE,-1.8090633097691866,MIA
584,LoanDepot Park,Miami Marlins,marlins,MIA,-27.915530467767507,422.6592841154465,423.5801545047626,outfield_outer,-2.8,7.0,ESE,-3.7787468130037536,MIA
585,LoanDepot Park,Miami Marlins,marlins,MIA,-42.514308750398826,422.2319169146942,424.3668909210301,outfield_outer,-4.3,12.0,ESE,-5.749703166805019,MIA
586,LoanDepot Park,Miami Marlins,marlins,MIA,-52.309165430661274,412.3651552676246,415.66966459791655,outfield_outer,-5.4,12.0,ESE,-7.229447207728575,MIA
587,LoanDepot Park,Miami Marlins,marlins,MIA,-61.07118554675709,400.8713461655981,405.4966410227157,outfield_outer,-6.5,12.0,ESE,-8.662183754352183,MIA
588,LoanDepot Park,Miami Marlins,marlins,MIA,-72.69733722207131,392.0678244242574,398.75065114423313,outfield_outer,-7.9,12.0,ESE,-10.504501404558578,MIA
589,LoanDepot Park,Miami Marlins,marlins,MIA,-85.85557663967926,385.8291982136997,395.2661764360293,outfield_outer,-9.4,12.0,ESE,-12.545187377169558,MIA
590,LoanDepot Park,Miami Marlins,marlins,MIA,-99.62571858097046,380.98172251179693,393.7922760680186,outfield_outer,-11.0,7.0,ESE,-14.654547473646948,MIA
591,LoanDepot Park,Miami Marlins,marlins,MIA,-112.95934740393525,375.0401270798616,391.6821556900463,outfield_outer,-12.6,7.0,ESE,-16.761917682530797,MIA
592,LoanDepot Park,Miami Marlins,marlins,MIA,-123.82248550945324,365.6025471509616,386.00159378040115,outfield_outer,-14.0,7.0,ESE,-18.710242674214644,MIA
593,LoanDepot Park,Miami Marlins,marlins,MIA,-135.8419307139179,357.3018738695542,382.2533965980939,outfield_outer,-15.6,7.0,ESE,-20.816209303618443,MIA
594,LoanDepot Park,Miami Marlins,marlins,MIA,-147.78990003358965,348.89847369411734,378.9089593794572,outfield_outer,-17.2,7.0,ESE,-22.957029316149562,MIA
595,LoanDepot Park,Miami Marlins,marlins,MIA,-159.4144472184062,340.06651818086914,375.5771595419634,outfield_outer,-18.8,7.0,ESE,-25.115976793207107,MIA
596,LoanDepot Park,Miami Marlins,marlins,MIA,-170.66373520527654,330.74836113750627,372.18354196466424,outfield_outer,-20.5,7.0,ESE,-27.29340309071474,MIA
597,LoanDepot Park,Miami Marlins,marlins,MIA,-181.90987779904873,321.4284411254074,369.33378725101,outfield_outer,-22.1,7.0,ESE,-29.50734724277506,MIA
598,LoanDepot Park,Miami Marlins,marlins,MIA,-192.33872868589842,311.20975511132497,365.84928348837656,outfield_outer,-23.8,7.0,ESE,-31.71754400550254,MIA
599,LoanDepot Park,Miami Marlins,marlins,MIA,-202.68475633297925,300.89886347019757,362.796411899864,outfield_outer,-25.5,7.0,ESE,-33.964113860359376,MIA
600,LoanDepot Park,Miami Marlins,marlins,MIA,-211.81709168414474,289.50025842282906,358.71559759287607,outfield_outer,-27.1,7.0,ESE,-36.19161333287473,MIA
601,LoanDepot Park,Miami Marlins,marlins,MIA,-220.9372207064569,278.0904287841787,355.1725525358935,outfield_outer,-28.8,7.0,ESE,-38.466431118522586,MIA
602,LoanDepot Park,Miami Marlins,marlins,MIA,-229.74987641585383,266.4586955832444,351.83126945316303,outfield_outer,-30.6,7.0,ESE,-40.769045224093354,MIA
603,LoanDepot Park,Miami Marlins,marlins,MIA,-237.4836273083098,254.06775076539427,347.77707690199867,outfield_outer,-32.3,7.0,ESE,-43.06766893622442,MIA
604,LoanDepot Park,Miami Marlins,marlins,MIA,-245.10236960045543,241.6048792129595,344.16288184995636,outfield_outer,-34.1,7.0,ESE,-45.411721808852874,MIA
605,Citi Field,New York Mets,mets,NYM,-247.77990609551827,238.51127462862868,343.9222441042117,outfield_outer,-34.6,8.0,NNE,-46.09191610580756,NYM
606,Citi Field,New York Mets,mets,NYM,-241.4529013061975,251.74472235861396,348.8193067830334,outfield_outer,-32.9,8.0,NNE,-43.80455154020301,NYM
607,Citi Field,New York Mets,mets,NYM,-235.10471158719983,264.9681453408572,354.23487046855513,outfield_outer,-31.2,8.0,NNE,-41.5824598977179,NYM
608,Citi Field,New York Mets,mets,NYM,-228.76166880663402,278.19401861221894,360.17192159691143,outfield_outer,-29.6,8.0,NNE,-39.430796038309495,NYM
609,Citi Field,New York Mets,mets,NYM,-217.5662787151162,287.44524750970476,360.4994534667966,outfield_outer,-27.8,8.0,NNE,-37.121948532334144,NYM
610,Citi Field,New York Mets,mets,NYM,-205.63530274173635,295.9780230746259,360.4009820697626,outfield_outer,-26.1,8.0,NNE,-34.79023760014747,NYM
611,Citi Field,New York Mets,mets,NYM,-193.67592095878047,304.4708365438021,360.8501803587112,outfield_outer,-24.3,8.0,NNE,-32.46071049260573,NYM
